type,page,url,follow,Link Position,Link Origin
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/who-we-are,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_team-members/vinze-wiesner,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/host-an-event/weddings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/membership,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_images/new/eastlakewoodlands_dining-2.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_images/new/eastlakewoodlands_drone.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_images/new/eastlakewoodlands_kids_golf-7.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/amenities/swimming,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/contact-us,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/amenities/fitness,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_images/new/eastlakewoodlands_fitness.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/Clubs/East-Lake-Woodlands-Country-Club/Amenities/Fitness,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/host-an-event/events,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_images/new/eastlakewoodlands_puttputt-2.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/who-we-are/our-team,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/golf,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/host-an-event,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/_images/new/eastlakewoodlands_pool.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/host-an-event/tournaments-outings,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/globalassets/east-lake-woodlands-country-club/east-lake-woodlands-country-club-logo/logo/,True,Header,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/amenities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/who-we-are/calendar,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/who-we-are/directions-hours,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/Clubs/East-Lake-Woodlands-Country-Club/Golf,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club,https://www.clubcorp.com/clubs/east-lake-woodlands-country-club/amenities/dining,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/clublife,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/amenities/swing-suite-golf-simulator,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event/weddings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/fitness,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/our-story/directions-and-hours,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/dining,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/our-story/general-information,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/amenities/spa,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/membership,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event/business-services,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/fitness/personal-training,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/amenities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/fitness/wellness,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/contentassets/82ac17d92d7a4799985c19b75d450919/pale-blue-dumbbell-christmas-tree-illustration-gym-poster.png,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event/events,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/contentassets/c58ea2ae25b84a8e8242a590e42e9ace/downtownhouston_met_black.png/logo/,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/dining/menus,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/contentassets/a896f6909610412ca29c850369c78ca1/the-met-downtown_gym_houston_028.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/globalassets/_clublife/clublife-lifestyles/goodlife-food--drink/brookhaven_food_043_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event/business-services/work-spaces,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/fitness/studio-fitness,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/contentassets/d024fc3a4600431e8e40c6f5b3bd0227/hiphn_the-met_feature-wall_gobuty_180503.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/our-story,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/contentassets/9ce89026a7144c2e8db8434ee0345d77/met_gym-treadmill_050.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/amenities/kids-club-at-the-met,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/amenities/tennis-and-sports,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/our-story/calendar,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event/team-building,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/globalassets/the-downtown-club/logos/downtownhouston_met_white.png/small/,True,Footer,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/amenities/tennis-and-sports/tennis,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/globalassets/the-downtown-club/logos/downtownhouston_met_white.png/logo/,True,Header,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/host-an-event/business-services/services-offered,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/our-story/our-team,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/golf,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/our-story/activities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/contact-us,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met,https://www.clubcorp.com/clubs/the-downtown-club-at-the-met/fitness/personal-training/meet-the-trainers,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackbear/events-meetings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/our-story,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/amenities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/our-story/general-information,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/golf/leagues-tournaments,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackbear/weddings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackstone,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/amenities/swimming,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/tournaments-outings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/membership,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_logos/black-bear-logo-k.png/logo/,True,Content,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/blackstone-black-bear-logo/logo/,True,Header,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/our-story/our-team,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_images/private-events/ls0443.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackstone/events,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/contact-us,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_images/1f3a9752-copy.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_logos/blackstone-logo-k.png/small/,True,Footer,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/golf/blackstone-golf-course,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_logos/black-bear-logo-k.png/small/,True,Footer,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackstone/meetings-corporate,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_images/1f3a8354-copy.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_images/1f3a9257.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/amenities/fitness,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/tournaments-outings/signature-services,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackstone/event-rooms,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/our-story/activities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackstone/weddings,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_logos/blackstone-logo-k.png/logo/,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/membership/xlife,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/host-an-event/blackbear,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/golf/black-bear-golf-course,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/amenities/dining,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/firesthorne_main_pool_4,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/our-story/directions-hours,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/our-story/calendar,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/golf/services,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/clubs/blackstone-black-bear/amenities/tennis,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/firesthorne_main_patio_2,True,Content,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_images/img_8215_1920.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_images/firethorne__hole_4_picture1_1920.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/blackstone-black-bear,https://www.clubcorp.com/globalassets/blackstone-black-bear/_images/1f3a8329-copy.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/golf/instruction,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/amenities,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/firesthorne_main_clubhouse_1,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/golf/tournaments-outings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/host-an-event/meetings-corporate,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/our-story/activites,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_logos/firethornecc-black.png/small/,True,Footer,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/firesthorne_main_dining_3,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/amenities/fitness,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/host-an-event/events,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_images/img_7980_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/our-story,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_logos/firethornecc-black.png/logo/,True,Header,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_images/img_8306_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/golf/juniors,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/golf/tournaments-outings/meet-the-golf-staff,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/contact-us,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/golf/course,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/golf,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/membership,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/host-an-event/weddings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/amenities/tennis/lessons,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/globalassets/firethorne-country-club/_images/img_8226_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/amenities/dining,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/amenities/tennis,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/amenities/swimming,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/host-an-event,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/our-story/our-team,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/_images/flat-creek_grill-people_045.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/clublife,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/our-story/direction-hours,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/_clublife/clublife-lifestyles/sociallife/buckhead_bar-hh-guys_029_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us/general-information/dress-code,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us/activities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/meetings-corporate/capabilities,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/skyline-club---southfield-logo/logo/,True,Header,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/_images/tower-club_cocktail-party_111.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/host-an-event/testimonials,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us/calendar,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/_clublife/clublife-lifestyles/partylife/578a1916_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/host-an-event/event-rooms,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/amenities/dining,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/_images/towncenter-31.jpg,True,Content,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/our-story/our-team/team-members/richelle-tragge,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/firethorne-country-club,https://www.clubcorp.com/clubs/firethorne-country-club/our-story/calendar,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/logos/skylinesouthfield_white.png/small/,True,Footer,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/host-an-event/weddings,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/amenities,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/community-impact,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/logos/skylinesouthfield_black.png/logo/,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us/general-information,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/_clublife/clublife-lifestyles/goodlife-food--drink/brookhaven_food_041_1920.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us/directions-hours,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/_images/commerce_touchdown-girl_017.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/about-us/our-people,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/host-an-event,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/meetings-corporate/work-spaces,True,Navigation,HTML
Image,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/globalassets/skyline-club---southfield/_images/skyline-5.jpg,True,Content,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/host-an-event/events,True,Navigation,HTML
Hyperlink,https://www.clubcorp.com/clubs/skyline-club-southfield,https://www.clubcorp.com/clubs/skyline-club-southfield/membership,True,Navigation,HTML
